t,x,y,z,n_markers
27.634,0.009016469007715671,1.1535800392976836,0.5592753391135613,1
27.7026,0.011640141823870548,1.1463618690965196,0.5598348856911112,1
27.7661,0.012979846253398578,1.1491038825500646,0.559525815090484,1
27.8338,0.00991177688743335,1.1496092356315657,0.5583934958459444,1
27.9008,0.009112119582539286,1.1461230988885516,0.5598338107900185,1
27.9696,0.010923012402480208,1.1461218613603408,0.5599150382648093,1
28.0327,0.00973398935709907,1.1498777693124353,0.5583636571451243,1
28.1014,0.01491201558187884,1.1411713771927157,0.5610828018923194,1
28.1687,0.009781901029671882,1.1484478956321347,0.5586849278039567,1
28.2357,0.012714746967070367,1.1484380803246417,0.5595534873944622,1
28.3032,0.01009111213444357,1.1453196303993822,0.5611180983398211,1
28.3704,0.009903749215040175,1.1462247191278365,0.5611037548377666,1
28.4321,0.005697937941129685,1.1470181315044126,0.5614303069515202,1
28.5038,0.00998237498884966,1.1449084922108663,0.562659489571677,1
28.5704,0.0038794917820886535,1.1449827380953073,0.5642092143555001,1
28.6374,0.0025098949139722784,1.1427468884094876,0.5657399686275739,1
28.7019,0.008575663090732967,1.1513946226293414,0.5627402591520492,1
28.7714,0.009897092200321908,1.147036928499568,0.563446019462577,1
28.8386,0.00907185592009565,1.1529126503193234,0.5619793414041034,1
28.909,0.008952144139959973,1.151883876646223,0.5619293783371622,1
28.9728,0.00941289307101558,1.1494750976165804,0.563557742259768,1
29.0397,0.012071284760210322,1.1453230014930909,0.5651620972227424,1
29.104,0.007203607949199137,1.1461081121493386,0.5650239188861012,1
29.1735,0.0076251028014099,1.148439312070186,0.563147161418215,1
29.2423,0.010140451764742243,1.1471190407523706,0.5631192875498282,1
29.3076,0.007438641265862724,1.1465299414444379,0.5637029055073624,1
29.3737,0.0033226417636108606,1.1449955898669766,0.5641039191756945,1
29.5072,0.0029824296624438784,1.1492760662449104,0.5633876386398057,1
29.5708,0.004354858436977908,1.147474902207784,0.563039842370783,1
29.6408,0.007540748557777782,1.1454439363511104,0.5640155711740614,1
29.7078,0.004807606791582276,1.1452994383914639,0.5631137576929903,1
29.7792,0.007391349386975448,1.1491843791168503,0.562132781389363,1
29.8419,0.011007919908945077,1.1474641221716506,0.5633321366655716,1
29.9121,0.007508250358846599,1.1471464570601837,0.563499678611775,1
29.9725,0.007300422805919715,1.1462887384013212,0.5638387249411847,1
