t,x,y,z,n_markers
21.2142,0.014615157375861353,1.006903261601752,0.5195559055803102,1
21.2811,0.014798772671863407,1.0034788167828153,0.5199264975057589,1
21.35,0.014007682007304593,1.0021056523726741,0.5197530910448227,1
21.4173,0.019590944660912938,1.0039936831168959,0.5200673183292762,1
21.4799,0.019761639825516295,1.0057821853035822,0.5193174125064008,1
21.5487,0.015946312843933337,1.0088401917236192,0.519326104868248,1
21.6172,0.020086890256739307,0.9998381083462975,0.5191990485758035,1
21.6817,0.024073521602915832,1.0182547093818088,0.5183443672193966,1
21.7492,0.017798053772532366,1.007157024156993,0.5190277186096032,1
21.8189,0.013544273367325811,1.0059367744415546,0.5194675346706129,1
21.8807,0.011671170064898645,1.0023495975652845,0.5195448517678388,1
21.9528,0.019435798302144487,1.0048720380601366,0.5193714165779278,1
22.0177,0.018036632325727414,1.0099807862995682,0.5194687416714838,1
22.0865,0.012277590117222306,1.0027548827708346,0.5205829812246447,1
22.1503,0.02513253922568968,1.003357145411092,0.5204467171582848,1
22.2206,0.01365838853081687,1.0028514937546928,0.5211043525337227,1
22.2846,0.012158184025778554,1.0040721036329783,0.5209878562142829,1
22.3515,0.013051442369122136,1.0035504470101122,0.5213510251605825,1
22.4192,0.020989846296848153,1.0069249554133688,0.5206284741572063,1
22.4856,0.01825755870502794,1.003128040322213,0.5208929786406986,1
22.5517,0.01747365339339754,1.0025808966535057,0.5209753944127006,1
22.6196,0.014673053678394023,1.0074337735571017,0.520683105505729,1
22.6883,0.018962644694710987,1.0119736153936054,0.5200017970423864,1
22.7582,0.017830726050409893,1.0034879703774602,0.5205523750457837,1
22.8205,0.020997694907641865,1.0076874323436569,0.5206653853532107,1
22.8874,0.018050826538182494,1.0060953411316829,0.5207492510198483,1
22.9571,0.014252812499083396,1.0094233657629914,0.5217832261550889,1
23.0221,0.017166985677685116,0.9986636712706571,0.522495421463525,1
23.0886,0.01926763072346224,1.0072497455404321,0.5218242926409508,1
23.1545,0.018229324104019593,0.998060351364545,0.5222789488735378,1
23.2214,0.015609423548245616,1.0056773822315344,0.5214933505885982,1
23.2896,0.017401176938760886,1.000957344772775,0.5212757340682498,1
23.3563,0.015835346418561626,1.0034090930379893,0.5210355551069998,1
